iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities;Repetition
0;55055706;76519702;14256128;24196420;270443156;0;0;md5sum;2;BusyBox;cat_repeat22.csv
0;63232;93383;15991;24767;304260;0;0;ln;1;ToyBox;cat_repeat22.csv
0;13508876;18189590;2989800;4911828;59361054;3723;0;comm;1;GNU;cat_repeat22.csv
0;62989;90882;18067;24720;308044;0;0;echo;2;GNU;cat_repeat22.csv
0;63049;87036;17517;24755;299865;0;0;factor;2;GNU;cat_repeat22.csv
0;63110;95520;16358;24669;308349;0;0;echo;1;ToyBox;cat_repeat22.csv
0;3088737;4154652;664671;1153359;14214807;0;0;expand;2;BusyBox;cat_repeat22.csv
0;2056452;2870354;507933;900203;10731479;0;0;cut;2;ToyBox;cat_repeat22.csv
0;61889;87036;14404;24419;270324;0;0;touch;2;BusyBox;cat_repeat22.csv
0;61889;98083;20996;24298;307312;0;0;ln;2;BusyBox;cat_repeat22.csv
0;62256;93566;15991;24526;281066;0;0;touch;2;ToyBox;cat_repeat22.csv
0;61523;89477;19287;24370;297301;0;0;echo;1;BusyBox;cat_repeat22.csv
0;133911;193664;38269;53595;667601;0;0;du;2;BusyBox;cat_repeat22.csv
0;25827571;33709936;10538059;6026356;89713454;2319;0;sort;2;GNU;cat_repeat22.csv
0;1540646;2065852;324890;548070;6919233;0;0;expand;2;GNU;cat_repeat22.csv
0;26855095;35812592;11311434;6128650;93519413;283264;0;sort;1;GNU;cat_repeat22.csv
0;67993;114257;21240;24687;308227;0;0;factor;2;BusyBox;cat_repeat22.csv
0;114440;160400;30945;45428;550719;0;0;ls;1;GNU;cat_repeat22.csv
0;60913;86975;14343;24363;269591;0;0;true;2;ToyBox;cat_repeat22.csv
0;82044589;113996901;20921089;36119906;388271772;1953;0;cksum;1;ToyBox;cat_repeat22.csv
0;108829982;142123842;21251532;37944042;430612301;794;0;wc;2;GNU;cat_repeat22.csv
0;25808223;34242039;5435167;9523493;107412995;0;0;comm;2;BusyBox;cat_repeat22.csv
0;121830499;168764156;29943649;53542499;573004942;1404;0;comm;1;ToyBox;cat_repeat22.csv
0;61890;87280;18860;24577;283019;0;0;chmod;1;BusyBox;cat_repeat22.csv
0;62134;93811;16052;24769;302917;0;0;head;2;ToyBox;cat_repeat22.csv
0;63415;90515;18555;24846;310058;0;0;id;1;GNU;cat_repeat22.csv
0;579955;797178;149719;233405;2737359;0;0;chmod;2;GNU;cat_repeat22.csv
0;3089225;4138905;660764;1149046;14288049;0;0;expand;1;BusyBox;cat_repeat22.csv
0;62744;94848;14954;24614;292418;0;1;false;1;ToyBox;cat_repeat22.csv
0;63598;87219;18737;24762;307861;0;0;dirname;1;GNU;cat_repeat22.csv
0;62805;93872;15991;24539;270629;0;0;basename;1;ToyBox;cat_repeat22.csv
0;64209;93567;18555;25385;307311;0;0;df;2;GNU;cat_repeat22.csv
0;63355;97229;20081;24748;296508;0;0;logname;2;BusyBox;cat_repeat22.csv
0;62134;97717;20508;24559;293395;0;0;link;2;BusyBox;cat_repeat22.csv
0;61218;95459;19959;24478;308960;0;0;echo;2;BusyBox;cat_repeat22.csv
0;11898163;16211628;2840935;4878204;53391465;0;0;comm;2;ToyBox;cat_repeat22.csv
0;61889;90393;19043;24773;283569;0;0;touch;2;GNU;cat_repeat22.csv
0;449462;616881;111389;174399;2053340;0;0;cat;1;GNU;cat_repeat22.csv
0;63110;94421;14465;24560;291137;0;1;false;2;ToyBox;cat_repeat22.csv
0;63293;91308;15992;24562;294738;0;0;echo;2;ToyBox;cat_repeat22.csv
0;302220967;419218226;74309502;133411263;1421365990;4150;0;cat;1;ToyBox;cat_repeat22.csv
0;86975;98388;23437;26402;343261;0;0;mv;2;GNU;cat_repeat22.csv
0;66833;98633;16723;26096;324462;0;0;df;1;ToyBox;cat_repeat22.csv
0;63843;87891;18066;25093;306335;0;0;id;2;GNU;cat_repeat22.csv
0;61951;94360;20325;24431;275329;0;0;mkdir;1;BusyBox;cat_repeat22.csv
0;90225844;128680212;25139279;43579741;464248445;1709;0;cksum;1;BusyBox;cat_repeat22.csv
0;62194;86853;14343;24480;269653;0;0;true;1;ToyBox;cat_repeat22.csv
0;8418496;11224580;1773005;3145403;35373506;0;0;cat;2;BusyBox;cat_repeat22.csv
0;71228;108459;21607;28432;325194;0;0;cksum;2;ToyBox;cat_repeat22.csv
0;62073;87036;17762;24727;294006;0;0;logname;2;GNU;cat_repeat22.csv
0;82886;105529;17456;27269;355895;0;0;cksum;2;GNU;cat_repeat22.csv
0;61767;94482;18677;24411;276427;0;0;date;1;BusyBox;cat_repeat22.csv
0;62988;89539;15442;24392;277465;0;0;true;2;BusyBox;cat_repeat22.csv
0;40811114;54216109;8601907;15218819;170411246;1343;0;wc;2;ToyBox;cat_repeat22.csv
0;96435;138550;22950;37974;488647;0;1;expand;1;ToyBox;cat_repeat22.csv
0;847349;1187436;208495;365546;4332936;0;0;ls;2;ToyBox;cat_repeat22.csv
0;62134;93200;16052;24714;270385;0;0;touch;1;ToyBox;cat_repeat22.csv
0;21975774;30654524;6986737;7804837;99471425;0;0;cp;1;GNU;cat_repeat22.csv
